# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2017 07 07 0000  292.779997  2.430468  101.680704
2017 07 08 0000  292.770268  2.430550  101.644975
2017 07 09 0000  292.760512  2.430624  101.609532
2017 07 10 0000  292.750733  2.430692  101.574375
2017 07 11 0000  292.740933  2.430753  101.539504
2017 07 12 0000  292.731114  2.430807  101.504920
2017 07 13 0000  292.721280  2.430855  101.470623
2017 07 14 0000  292.711432  2.430895  101.436614
2017 07 15 0000  292.701573  2.430929  101.402893
2017 07 16 0000  292.691707  2.430955  101.369460
2017 07 17 0000  292.681835  2.430975  101.336316
2017 07 18 0000  292.671960  2.430988  101.303462
2017 07 19 0000  292.662086  2.430994  101.270897
2017 07 20 0000  292.652215  2.430994  101.238621
2017 07 21 0000  292.642349  2.430986  101.206635
2017 07 22 0000  292.632493  2.430972  101.174939
2017 07 23 0000  292.622649  2.430951  101.143532
2017 07 24 0000  292.612820  2.430922  101.112414
2017 07 25 0000  292.603010  2.430887  101.081584
2017 07 26 0000  292.593220  2.430845  101.051042
2017 07 27 0000  292.583455  2.430796  101.020785
2017 07 28 0000  292.573716  2.430740  100.990813
2017 07 29 0000  292.564008  2.430677  100.961124
2017 07 30 0000  292.554332  2.430608  100.931718
2017 07 31 0000  292.544692  2.430531  100.902592
2017 08 01 0000  292.535090  2.430448  100.873745
2017 08 02 0000  292.525528  2.430357  100.845176
2017 08 03 0000  292.516010  2.430260  100.816883
2017 08 04 0000  292.506538  2.430157  100.788865
2017 08 05 0000  292.497115  2.430046  100.761119
2017 08 06 0000  292.487742  2.429929  100.733644
2017 08 07 0000  292.478424  2.429805  100.706439
2017 08 08 0000  292.469161  2.429675  100.679502
2017 08 09 0000  292.459957  2.429538  100.652830
2017 08 10 0000  292.450814  2.429395  100.626423
2017 08 11 0000  292.441735  2.429245  100.600278
2017 08 12 0000  292.432721  2.429089  100.574394
2017 08 13 0000  292.423777  2.428927  100.548769
2017 08 14 0000  292.414903  2.428759  100.523401
2017 08 15 0000  292.406104  2.428584  100.498289
2017 08 16 0000  292.397380  2.428403  100.473430
2017 08 17 0000  292.388736  2.428216  100.448823
2017 08 18 0000  292.380173  2.428024  100.424465
2017 08 19 0000  292.371695  2.427825  100.400353
2017 08 20 0000  292.363305  2.427620  100.376486
2017 08 21 0000  292.355004  2.427409  100.352861
2017 08 22 0000  292.346795  2.427193  100.329474
2017 08 23 0000  292.338682  2.426970  100.306323
2017 08 24 0000  292.330667  2.426742  100.283404
2017 08 25 0000  292.322752  2.426508  100.260715
2017 08 26 0000  292.314940  2.426269  100.238250
2017 08 27 0000  292.307232  2.426024  100.216008
2017 08 28 0000  292.299632  2.425773  100.193985
2017 08 29 0000  292.292141  2.425517  100.172177
2017 08 30 0000  292.284761  2.425256  100.150580
2017 08 31 0000  292.277495  2.424990  100.129191
2017 09 01 0000  292.270344  2.424718  100.108007
2017 09 02 0000  292.263311  2.424442  100.087024
2017 09 03 0000  292.256397  2.424160  100.066237
2017 09 04 0000  292.249604  2.423874  100.045644
2017 09 05 0000  292.242934  2.423582  100.025241
2017 09 06 0000  292.236390  2.423287  100.005025
2017 09 07 0000  292.229972  2.422986  99.984991
2017 09 08 0000  292.223683  2.422682  99.965136
2017 09 09 0000  292.217523  2.422373  99.945457
2017 09 10 0000  292.211496  2.422059  99.925951
2017 09 11 0000  292.205603  2.421742  99.906612
2017 09 12 0000  292.199846  2.421421  99.887439
2017 09 13 0000  292.194227  2.421095  99.868427
2017 09 14 0000  292.188747  2.420766  99.849572
2017 09 15 0000  292.183408  2.420433  99.830870
2017 09 16 0000  292.178213  2.420096  99.812317
2017 09 17 0000  292.173163  2.419756  99.793909
2017 09 18 0000  292.168260  2.419412  99.775641
2017 09 19 0000  292.163506  2.419065  99.757509
2017 09 20 0000  292.158902  2.418715  99.739508
2017 09 21 0000  292.154450  2.418361  99.721633
2017 09 22 0000  292.150151  2.418004  99.703878
2017 09 23 0000  292.146007  2.417644  99.686240
2017 09 24 0000  292.142019  2.417281  99.668714
2017 09 25 0000  292.138188  2.416916  99.651293
2017 09 26 0000  292.134515  2.416547  99.633974
2017 09 27 0000  292.131002  2.416177  99.616751
2017 09 28 0000  292.127648  2.415803  99.599620
2017 09 29 0000  292.124456  2.415428  99.582575
2017 09 30 0000  292.121426  2.415050  99.565611
2017 10 01 0000  292.118559  2.414671  99.548724
2017 10 02 0000  292.115855  2.414289  99.531909
2017 10 03 0000  292.113315  2.413906  99.515161
2017 10 04 0000  292.110941  2.413521  99.498475
2017 10 05 0000  292.108731  2.413134  99.481847
2017 10 06 0000  292.106688  2.412746  99.465272
2017 10 07 0000  292.104812  2.412357  99.448745
2017 10 08 0000  292.103103  2.411967  99.432262
2017 10 09 0000  292.101562  2.411576  99.415817
2017 10 10 0000  292.100190  2.411184  99.399408
2017 10 11 0000  292.098987  2.410791  99.383027
2017 10 12 0000  292.097954  2.410398  99.366672
2017 10 13 0000  292.097092  2.410004  99.350336
2017 10 14 0000  292.096401  2.409609  99.334015
2017 10 15 0000  292.095881  2.409215  99.317704
2017 10 16 0000  292.095534  2.408820  99.301396
2017 10 17 0000  292.095360  2.408425  99.285088
2017 10 18 0000  292.095358  2.408029  99.268772
2017 10 19 0000  292.095529  2.407634  99.252444
2017 10 20 0000  292.095873  2.407240  99.236098
2017 10 21 0000  292.096390  2.406845  99.219729
2017 10 22 0000  292.097080  2.406451  99.203331
2017 10 23 0000  292.097942  2.406058  99.186899
2017 10 24 0000  292.098977  2.405665  99.170427
2017 10 25 0000  292.100184  2.405273  99.153910
2017 10 26 0000  292.101562  2.404883  99.137343
2017 10 27 0000  292.103111  2.404493  99.120720
2017 10 28 0000  292.104831  2.404105  99.104037
2017 10 29 0000  292.106720  2.403718  99.087287
2017 10 30 0000  292.108779  2.403333  99.070467
2017 10 31 0000  292.111005  2.402950  99.053571
2017 11 01 0000  292.113400  2.402568  99.036595
2017 11 02 0000  292.115961  2.402188  99.019533
2017 11 03 0000  292.118689  2.401811  99.002382
2017 11 04 0000  292.121581  2.401436  98.985135
2017 11 05 0000  292.124638  2.401063  98.967790
2017 11 06 0000  292.127859  2.400692  98.950341
2017 11 07 0000  292.131242  2.400324  98.932784
2017 11 08 0000  292.134788  2.399959  98.915114
2017 11 09 0000  292.138495  2.399597  98.897327
2017 11 10 0000  292.142363  2.399237  98.879418
2017 11 11 0000  292.146391  2.398880  98.861381
2017 11 12 0000  292.150577  2.398527  98.843213
2017 11 13 0000  292.154921  2.398177  98.824907
2017 11 14 0000  292.159422  2.397830  98.806459
2017 11 15 0000  292.164078  2.397486  98.787865
2017 11 16 0000  292.168889  2.397146  98.769118
2017 11 17 0000  292.173852  2.396809  98.750214
2017 11 18 0000  292.178966  2.396476  98.731149
2017 11 19 0000  292.184230  2.396147  98.711917
2017 11 20 0000  292.189641  2.395822  98.692514
2017 11 21 0000  292.195199  2.395501  98.672935
2017 11 22 0000  292.200902  2.395184  98.653176
2017 11 23 0000  292.206747  2.394872  98.633232
2017 11 24 0000  292.212732  2.394563  98.613099
2017 11 25 0000  292.218856  2.394260  98.592773
2017 11 26 0000  292.225117  2.393961  98.572250
2017 11 27 0000  292.231513  2.393667  98.551527
2017 11 28 0000  292.238041  2.393377  98.530598
2017 11 29 0000  292.244699  2.393093  98.509461
2017 11 30 0000  292.251486  2.392814  98.488111
2017 12 01 0000  292.258399  2.392540  98.466547
2017 12 02 0000  292.265436  2.392271  98.444763
2017 12 03 0000  292.272595  2.392008  98.422758
2017 12 04 0000  292.279874  2.391750  98.400527
2017 12 05 0000  292.287271  2.391497  98.378069
2017 12 06 0000  292.294784  2.391250  98.355378
2017 12 07 0000  292.302411  2.391009  98.332453
2017 12 08 0000  292.310150  2.390774  98.309290
2017 12 09 0000  292.317999  2.390544  98.285885
2017 12 10 0000  292.325955  2.390320  98.262235
2017 12 11 0000  292.334017  2.390102  98.238337
2017 12 12 0000  292.342182  2.389890  98.214187
2017 12 13 0000  292.350448  2.389684  98.189782
2017 12 14 0000  292.358811  2.389484  98.165119
2017 12 15 0000  292.367270  2.389290  98.140194
2017 12 16 0000  292.375822  2.389102  98.115005
2017 12 17 0000  292.384464  2.388921  98.089549
2017 12 18 0000  292.393194  2.388746  98.063823
2017 12 19 0000  292.402007  2.388578  98.037824
2017 12 20 0000  292.410903  2.388416  98.011551
2017 12 21 0000  292.419877  2.388261  97.985000
2017 12 22 0000  292.428926  2.388113  97.958170
2017 12 23 0000  292.438049  2.387971  97.931058
2017 12 24 0000  292.447241  2.387836  97.903662
2017 12 25 0000  292.456501  2.387709  97.875982
2017 12 26 0000  292.465824  2.387588  97.848015
2017 12 27 0000  292.475208  2.387474  97.819759
2017 12 28 0000  292.484650  2.387367  97.791214
2017 12 29 0000  292.494146  2.387267  97.762378
2017 12 30 0000  292.503695  2.387175  97.733251
2017 12 31 0000  292.513293  2.387089  97.703831
2018 01 01 0000  292.522937  2.387011  97.674117
2018 01 02 0000  292.532625  2.386940  97.644109
2018 01 03 0000  292.542353  2.386876  97.613806
2018 01 04 0000  292.552120  2.386820  97.583206
2018 01 05 0000  292.561921  2.386771  97.552309
2018 01 06 0000  292.571756  2.386729  97.521114
2018 01 07 0000  292.581620  2.386694  97.489620
2018 01 08 0000  292.591511  2.386666  97.457825
2018 01 09 0000  292.601426  2.386646  97.425730
2018 01 10 0000  292.611361  2.386633  97.393332
2018 01 11 0000  292.621314  2.386628  97.360632
2018 01 12 0000  292.631281  2.386630  97.327628
2018 01 13 0000  292.641259  2.386639  97.294321
2018 01 14 0000  292.651245  2.386655  97.260711
2018 01 15 0000  292.661236  2.386679  97.226796
2018 01 16 0000  292.671229  2.386711  97.192578
2018 01 17 0000  292.681220  2.386749  97.158056
2018 01 18 0000  292.691205  2.386796  97.123230
2018 01 19 0000  292.701182  2.386849  97.088102
2018 01 20 0000  292.711147  2.386911  97.052672
2018 01 21 0000  292.721098  2.386979  97.016940
2018 01 22 0000  292.731030  2.387055  96.980908
2018 01 23 0000  292.740940  2.387139  96.944576
2018 01 24 0000  292.750826  2.387230  96.907946
2018 01 25 0000  292.760685  2.387329  96.871020
2018 01 26 0000  292.770512  2.387435  96.833798
2018 01 27 0000  292.780306  2.387548  96.796283
2018 01 28 0000  292.790062  2.387669  96.758475
2018 01 29 0000  292.799779  2.387797  96.720378
2018 01 30 0000  292.809454  2.387933  96.681992
2018 01 31 0000  292.819083  2.388075  96.643319
2018 02 01 0000  292.828664  2.388225  96.604360
2018 02 02 0000  292.838195  2.388382  96.565119
2018 02 03 0000  292.847672  2.388546  96.525595
2018 02 04 0000  292.857093  2.388718  96.485790
2018 02 05 0000  292.866455  2.388896  96.445707
2018 02 06 0000  292.875755  2.389081  96.405347
2018 02 07 0000  292.884990  2.389273  96.364711
2018 02 08 0000  292.894158  2.389471  96.323801
2018 02 09 0000  292.903254  2.389677  96.282621
2018 02 10 0000  292.912276  2.389889  96.241171
2018 02 11 0000  292.921222  2.390108  96.199454
2018 02 12 0000  292.930088  2.390334  96.157472
2018 02 13 0000  292.938871  2.390567  96.115229
2018 02 14 0000  292.947569  2.390806  96.072727
2018 02 15 0000  292.956178  2.391052  96.029968
2018 02 16 0000  292.964695  2.391304  95.986956
2018 02 17 0000  292.973119  2.391563  95.943694
2018 02 18 0000  292.981445  2.391828  95.900184
2018 02 19 0000  292.989671  2.392099  95.856432
2018 02 20 0000  292.997795  2.392377  95.812439
2018 02 21 0000  293.005813  2.392661  95.768210
2018 02 22 0000  293.013724  2.392951  95.723748
2018 02 23 0000  293.021525  2.393248  95.679057
2018 02 24 0000  293.029213  2.393550  95.634142
2018 02 25 0000  293.036786  2.393858  95.589005
2018 02 26 0000  293.044242  2.394172  95.543650
2018 02 27 0000  293.051579  2.394492  95.498083
2018 02 28 0000  293.058795  2.394817  95.452305
2018 03 01 0000  293.065888  2.395148  95.406322
2018 03 02 0000  293.072855  2.395484  95.360136
2018 03 03 0000  293.079695  2.395826  95.313751
2018 03 04 0000  293.086406  2.396172  95.267172
2018 03 05 0000  293.092986  2.396524  95.220400
2018 03 06 0000  293.099432  2.396881  95.173441
2018 03 07 0000  293.105743  2.397243  95.126298
2018 03 08 0000  293.111916  2.397609  95.078974
2018 03 09 0000  293.117950  2.397980  95.031474
2018 03 10 0000  293.123841  2.398356  94.983802
2018 03 11 0000  293.129589  2.398737  94.935961
2018 03 12 0000  293.135191  2.399122  94.887957
2018 03 13 0000  293.140644  2.399511  94.839794
2018 03 14 0000  293.145948  2.399904  94.791475
2018 03 15 0000  293.151101  2.400302  94.743006
2018 03 16 0000  293.156099  2.400704  94.694391
2018 03 17 0000  293.160943  2.401110  94.645635
2018 03 18 0000  293.165629  2.401520  94.596743
2018 03 19 0000  293.170156  2.401934  94.547720
2018 03 20 0000  293.174523  2.402351  94.498571
2018 03 21 0000  293.178727  2.402772  94.449300
2018 03 22 0000  293.182769  2.403196  94.399914
2018 03 23 0000  293.186646  2.403624  94.350417
2018 03 24 0000  293.190358  2.404055  94.300814
2018 03 25 0000  293.193903  2.404490  94.251111
2018 03 26 0000  293.197280  2.404927  94.201312
2018 03 27 0000  293.200489  2.405367  94.151423
2018 03 28 0000  293.203528  2.405809  94.101448
2018 03 29 0000  293.206397  2.406254  94.051392
2018 03 30 0000  293.209095  2.406702  94.001260
2018 03 31 0000  293.211622  2.407152  93.951056
2018 04 01 0000  293.213975  2.407604  93.900785
2018 04 02 0000  293.216155  2.408058  93.850451
2018 04 03 0000  293.218161  2.408514  93.800059
2018 04 04 0000  293.219992  2.408971  93.749615
2018 04 05 0000  293.221647  2.409430  93.699121
2018 04 06 0000  293.223125  2.409891  93.648584
2018 04 07 0000  293.224425  2.410353  93.598008
2018 04 08 0000  293.225547  2.410817  93.547398
2018 04 09 0000  293.226491  2.411282  93.496758
2018 04 10 0000  293.227255  2.411748  93.446095
2018 04 11 0000  293.227838  2.412215  93.395413
2018 04 12 0000  293.228241  2.412682  93.344717
2018 04 13 0000  293.228463  2.413151  93.294012
2018 04 14 0000  293.228503  2.413620  93.243304
2018 04 15 0000  293.228362  2.414090  93.192598
2018 04 16 0000  293.228038  2.414560  93.141899
2018 04 17 0000  293.227532  2.415030  93.091213
2018 04 18 0000  293.226843  2.415501  93.040546
2018 04 19 0000  293.225973  2.415971  92.989901
2018 04 20 0000  293.224921  2.416442  92.939286
2018 04 21 0000  293.223687  2.416912  92.888705
2018 04 22 0000  293.222271  2.417381  92.838163
2018 04 23 0000  293.220675  2.417850  92.787665
2018 04 24 0000  293.218899  2.418319  92.737217
2018 04 25 0000  293.216943  2.418786  92.686822
2018 04 26 0000  293.214809  2.419252  92.636487
2018 04 27 0000  293.212495  2.419717  92.586214
2018 04 28 0000  293.210004  2.420181  92.536009
2018 04 29 0000  293.207336  2.420644  92.485876
2018 04 30 0000  293.204491  2.421104  92.435820
2018 05 01 0000  293.201471  2.421563  92.385844
2018 05 02 0000  293.198274  2.422021  92.335954
2018 05 03 0000  293.194903  2.422476  92.286153
2018 05 04 0000  293.191358  2.422929  92.236447
2018 05 05 0000  293.187639  2.423380  92.186839
2018 05 06 0000  293.183747  2.423829  92.137334
2018 05 07 0000  293.179683  2.424275  92.087938
2018 05 08 0000  293.175448  2.424719  92.038653
2018 05 09 0000  293.171043  2.425161  91.989486
2018 05 10 0000  293.166468  2.425599  91.940440
2018 05 11 0000  293.161724  2.426035  91.891520
2018 05 12 0000  293.156813  2.426468  91.842730
2018 05 13 0000  293.151735  2.426898  91.794077
2018 05 14 0000  293.146492  2.427325  91.745563
2018 05 15 0000  293.141085  2.427748  91.697194
2018 05 16 0000  293.135516  2.428168  91.648975
2018 05 17 0000  293.129786  2.428585  91.600909
2018 05 18 0000  293.123897  2.428997  91.553002
2018 05 19 0000  293.117850  2.429406  91.505258
2018 05 20 0000  293.111647  2.429811  91.457681
2018 05 21 0000  293.105291  2.430212  91.410275
2018 05 22 0000  293.098783  2.430609  91.363043
2018 05 23 0000  293.092125  2.431001  91.315990
2018 05 24 0000  293.085319  2.431389  91.269119
2018 05 25 0000  293.078367  2.431772  91.222433
2018 05 26 0000  293.071270  2.432151  91.175935
2018 05 27 0000  293.064032  2.432524  91.129630
2018 05 28 0000  293.056653  2.432893  91.083519
2018 05 29 0000  293.049135  2.433257  91.037607
2018 05 30 0000  293.041480  2.433615  90.991897
2018 05 31 0000  293.033691  2.433969  90.946392
2018 06 01 0000  293.025768  2.434317  90.901095
2018 06 02 0000  293.017715  2.434660  90.856009
2018 06 03 0000  293.009532  2.434997  90.811137
2018 06 04 0000  293.001222  2.435329  90.766483
2018 06 05 0000  292.992788  2.435655  90.722050
2018 06 06 0000  292.984230  2.435976  90.677842
2018 06 07 0000  292.975551  2.436290  90.633860
2018 06 08 0000  292.966754  2.436599  90.590109
2018 06 09 0000  292.957840  2.436903  90.546591
2018 06 10 0000  292.948812  2.437200  90.503311
2018 06 11 0000  292.939672  2.437491  90.460270
2018 06 12 0000  292.930423  2.437776  90.417472
2018 06 13 0000  292.921067  2.438054  90.374920
2018 06 14 0000  292.911608  2.438326  90.332617
2018 06 15 0000  292.902047  2.438592  90.290565
2018 06 16 0000  292.892388  2.438851  90.248768
2018 06 17 0000  292.882633  2.439104  90.207228
2018 06 18 0000  292.872786  2.439349  90.165946
2018 06 19 0000  292.862850  2.439588  90.124925
2018 06 20 0000  292.852827  2.439820  90.084166
2018 06 21 0000  292.842721  2.440045  90.043672
2018 06 22 0000  292.832533  2.440263  90.003444
2018 06 23 0000  292.822268  2.440474  89.963483
2018 06 24 0000  292.811927  2.440677  89.923790
