# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2017 06 25 0000  292.705130  2.406406  103.089445
2017 06 26 0000  292.704841  2.406427  103.055894
2017 06 27 0000  292.704552  2.406448  103.022343
2017 06 28 0000  292.704263  2.406470  102.988792
2017 06 29 0000  292.703973  2.406491  102.955241
2017 06 30 0000  292.703684  2.406512  102.921691
2017 07 01 0000  292.703394  2.406533  102.888140
2017 07 02 0000  292.703104  2.406554  102.854589
2017 07 03 0000  292.702814  2.406576  102.821038
2017 07 04 0000  292.702523  2.406597  102.787487
2017 07 05 0000  292.702233  2.406618  102.753936
2017 07 06 0000  292.701942  2.406640  102.720385
2017 07 07 0000  292.701651  2.406661  102.686834
2017 07 08 0000  292.701360  2.406682  102.653283
2017 07 09 0000  292.701068  2.406704  102.619732
2017 07 10 0000  292.700777  2.406725  102.586181
2017 07 11 0000  292.700485  2.406746  102.552630
2017 07 12 0000  292.700193  2.406768  102.519078
2017 07 13 0000  292.699901  2.406789  102.485527
2017 07 14 0000  292.699609  2.406811  102.451976
2017 07 15 0000  292.699317  2.406832  102.418425
2017 07 16 0000  292.699024  2.406854  102.384873
2017 07 17 0000  292.698731  2.406875  102.351322
2017 07 18 0000  292.698438  2.406897  102.317771
2017 07 19 0000  292.698145  2.406918  102.284219
2017 07 20 0000  292.697852  2.406940  102.250668
2017 07 21 0000  292.697558  2.406961  102.217117
2017 07 22 0000  292.697264  2.406983  102.183565
2017 07 23 0000  292.696970  2.407004  102.150014
2017 07 24 0000  292.696676  2.407026  102.116462
2017 07 25 0000  292.696382  2.407047  102.082911
2017 07 26 0000  292.696087  2.407069  102.049359
2017 07 27 0000  292.695793  2.407091  102.015807
2017 07 28 0000  292.695498  2.407112  101.982256
2017 07 29 0000  292.695203  2.407134  101.948704
2017 07 30 0000  292.694907  2.407156  101.915153
2017 07 31 0000  292.694612  2.407177  101.881601
2017 08 01 0000  292.694316  2.407199  101.848049
2017 08 02 0000  292.694021  2.407221  101.814497
2017 08 03 0000  292.693725  2.407242  101.780946
2017 08 04 0000  292.693428  2.407264  101.747394
2017 08 05 0000  292.693132  2.407286  101.713842
2017 08 06 0000  292.692835  2.407308  101.680290
2017 08 07 0000  292.692539  2.407329  101.646738
2017 08 08 0000  292.692242  2.407351  101.613186
2017 08 09 0000  292.691944  2.407373  101.579634
2017 08 10 0000  292.691647  2.407395  101.546082
2017 08 11 0000  292.691349  2.407416  101.512530
2017 08 12 0000  292.691052  2.407438  101.478978
2017 08 13 0000  292.690754  2.407460  101.445426
2017 08 14 0000  292.690456  2.407482  101.411874
2017 08 15 0000  292.690157  2.407504  101.378322
2017 08 16 0000  292.689859  2.407526  101.344770
2017 08 17 0000  292.689560  2.407548  101.311218
2017 08 18 0000  292.689261  2.407570  101.277665
2017 08 19 0000  292.688962  2.407592  101.244113
2017 08 20 0000  292.688663  2.407614  101.210561
2017 08 21 0000  292.688363  2.407636  101.177009
2017 08 22 0000  292.688064  2.407658  101.143456
2017 08 23 0000  292.687764  2.407680  101.109904
2017 08 24 0000  292.687464  2.407702  101.076351
2017 08 25 0000  292.687163  2.407724  101.042799
2017 08 26 0000  292.686863  2.407746  101.009247
2017 08 27 0000  292.686562  2.407768  100.975694
2017 08 28 0000  292.686261  2.407790  100.942142
2017 08 29 0000  292.685960  2.407812  100.908589
2017 08 30 0000  292.685659  2.407834  100.875037
2017 08 31 0000  292.685358  2.407856  100.841484
2017 09 01 0000  292.685056  2.407878  100.807931
2017 09 02 0000  292.684754  2.407900  100.774379
2017 09 03 0000  292.684452  2.407922  100.740826
2017 09 04 0000  292.684150  2.407945  100.707273
2017 09 05 0000  292.683848  2.407967  100.673721
2017 09 06 0000  292.683545  2.407989  100.640168
2017 09 07 0000  292.683242  2.408011  100.606615
2017 09 08 0000  292.682939  2.408033  100.573062
2017 09 09 0000  292.682636  2.408056  100.539510
2017 09 10 0000  292.682333  2.408078  100.505957
2017 09 11 0000  292.682029  2.408100  100.472404
2017 09 12 0000  292.681725  2.408123  100.438851
2017 09 13 0000  292.681421  2.408145  100.405298
2017 09 14 0000  292.681117  2.408167  100.371745
2017 09 15 0000  292.680813  2.408190  100.338192
2017 09 16 0000  292.680508  2.408212  100.304639
2017 09 17 0000  292.680203  2.408234  100.271086
2017 09 18 0000  292.679898  2.408257  100.237533
2017 09 19 0000  292.679593  2.408279  100.203980
2017 09 20 0000  292.679288  2.408301  100.170427
2017 09 21 0000  292.678982  2.408324  100.136874
2017 09 22 0000  292.678676  2.408346  100.103320
2017 09 23 0000  292.678370  2.408369  100.069767
2017 09 24 0000  292.678064  2.408391  100.036214
2017 09 25 0000  292.677758  2.408414  100.002661
2017 09 26 0000  292.677451  2.408436  99.969108
2017 09 27 0000  292.677144  2.408459  99.935554
2017 09 28 0000  292.676837  2.408481  99.902001
2017 09 29 0000  292.676530  2.408504  99.868447
2017 09 30 0000  292.676223  2.408526  99.834894
2017 10 01 0000  292.675915  2.408549  99.801341
2017 10 02 0000  292.675607  2.408571  99.767787
2017 10 03 0000  292.675299  2.408594  99.734234
2017 10 04 0000  292.674991  2.408617  99.700680
2017 10 05 0000  292.674683  2.408639  99.667127
2017 10 06 0000  292.674374  2.408662  99.633573
2017 10 07 0000  292.674065  2.408685  99.600020
2017 10 08 0000  292.673756  2.408707  99.566466
2017 10 09 0000  292.673447  2.408730  99.532912
2017 10 10 0000  292.673138  2.408753  99.499359
2017 10 11 0000  292.672828  2.408775  99.465805
2017 10 12 0000  292.672518  2.408798  99.432251
2017 10 13 0000  292.672208  2.408821  99.398697
2017 10 14 0000  292.671898  2.408844  99.365144
2017 10 15 0000  292.671588  2.408866  99.331590
2017 10 16 0000  292.671277  2.408889  99.298036
2017 10 17 0000  292.670966  2.408912  99.264482
2017 10 18 0000  292.670655  2.408935  99.230928
2017 10 19 0000  292.670344  2.408958  99.197374
2017 10 20 0000  292.670032  2.408981  99.163820
2017 10 21 0000  292.669721  2.409003  99.130266
2017 10 22 0000  292.669409  2.409026  99.096712
2017 10 23 0000  292.669097  2.409049  99.063158
2017 10 24 0000  292.668784  2.409072  99.029604
2017 10 25 0000  292.668472  2.409095  98.996050
2017 10 26 0000  292.668159  2.409118  98.962496
2017 10 27 0000  292.667846  2.409141  98.928942
2017 10 28 0000  292.667533  2.409164  98.895388
2017 10 29 0000  292.667220  2.409187  98.861833
2017 10 30 0000  292.666906  2.409210  98.828279
2017 10 31 0000  292.666593  2.409233  98.794725
2017 11 01 0000  292.666279  2.409256  98.761171
2017 11 02 0000  292.665965  2.409279  98.727616
2017 11 03 0000  292.665650  2.409302  98.694062
2017 11 04 0000  292.665336  2.409325  98.660507
2017 11 05 0000  292.665021  2.409348  98.626953
2017 11 06 0000  292.664706  2.409372  98.593399
2017 11 07 0000  292.664391  2.409395  98.559844
2017 11 08 0000  292.664075  2.409418  98.526290
2017 11 09 0000  292.663760  2.409441  98.492735
2017 11 10 0000  292.663444  2.409464  98.459180
2017 11 11 0000  292.663128  2.409487  98.425626
2017 11 12 0000  292.662812  2.409511  98.392071
2017 11 13 0000  292.662495  2.409534  98.358517
2017 11 14 0000  292.662179  2.409557  98.324962
2017 11 15 0000  292.661862  2.409580  98.291407
2017 11 16 0000  292.661545  2.409604  98.257852
2017 11 17 0000  292.661228  2.409627  98.224298
2017 11 18 0000  292.660910  2.409650  98.190743
2017 11 19 0000  292.660592  2.409674  98.157188
2017 11 20 0000  292.660274  2.409697  98.123633
2017 11 21 0000  292.659956  2.409720  98.090078
2017 11 22 0000  292.659638  2.409744  98.056523
2017 11 23 0000  292.659319  2.409767  98.022968
2017 11 24 0000  292.659001  2.409790  97.989413
2017 11 25 0000  292.658682  2.409814  97.955858
2017 11 26 0000  292.658363  2.409837  97.922303
2017 11 27 0000  292.658043  2.409861  97.888748
2017 11 28 0000  292.657724  2.409884  97.855193
2017 11 29 0000  292.657404  2.409908  97.821638
2017 11 30 0000  292.657084  2.409931  97.788083
2017 12 01 0000  292.656763  2.409955  97.754527
2017 12 02 0000  292.656443  2.409978  97.720972
2017 12 03 0000  292.656122  2.410002  97.687417
2017 12 04 0000  292.655801  2.410025  97.653862
2017 12 05 0000  292.655480  2.410049  97.620306
2017 12 06 0000  292.655159  2.410072  97.586751
2017 12 07 0000  292.654837  2.410096  97.553196
2017 12 08 0000  292.654516  2.410120  97.519640
2017 12 09 0000  292.654194  2.410143  97.486085
2017 12 10 0000  292.653872  2.410167  97.452529
2017 12 11 0000  292.653549  2.410191  97.418974
2017 12 12 0000  292.653227  2.410214  97.385418
2017 12 13 0000  292.652904  2.410238  97.351862
2017 12 14 0000  292.652581  2.410262  97.318307
2017 12 15 0000  292.652257  2.410286  97.284751
2017 12 16 0000  292.651934  2.410309  97.251196
2017 12 17 0000  292.651610  2.410333  97.217640
2017 12 18 0000  292.651286  2.410357  97.184084
2017 12 19 0000  292.650962  2.410381  97.150528
2017 12 20 0000  292.650638  2.410405  97.116973
2017 12 21 0000  292.650313  2.410428  97.083417
2017 12 22 0000  292.649988  2.410452  97.049861
2017 12 23 0000  292.649663  2.410476  97.016305
2017 12 24 0000  292.649338  2.410500  96.982749
2017 12 25 0000  292.649013  2.410524  96.949193
2017 12 26 0000  292.648687  2.410548  96.915637
2017 12 27 0000  292.648361  2.410572  96.882081
2017 12 28 0000  292.648035  2.410596  96.848525
2017 12 29 0000  292.647709  2.410620  96.814969
2017 12 30 0000  292.647382  2.410644  96.781413
2017 12 31 0000  292.647055  2.410668  96.747857
2018 01 01 0000  292.646728  2.410692  96.714300
2018 01 02 0000  292.646401  2.410716  96.680744
2018 01 03 0000  292.646074  2.410740  96.647188
2018 01 04 0000  292.645746  2.410764  96.613632
2018 01 05 0000  292.645418  2.410788  96.580075
2018 01 06 0000  292.645090  2.410812  96.546519
2018 01 07 0000  292.644762  2.410836  96.512963
2018 01 08 0000  292.644433  2.410860  96.479406
2018 01 09 0000  292.644105  2.410884  96.445850
2018 01 10 0000  292.643776  2.410909  96.412293
2018 01 11 0000  292.643446  2.410933  96.378737
2018 01 12 0000  292.643117  2.410957  96.345180
2018 01 13 0000  292.642787  2.410981  96.311624
2018 01 14 0000  292.642457  2.411005  96.278067
2018 01 15 0000  292.642127  2.411030  96.244510
2018 01 16 0000  292.641797  2.411054  96.210954
2018 01 17 0000  292.641466  2.411078  96.177397
2018 01 18 0000  292.641136  2.411103  96.143840
2018 01 19 0000  292.640805  2.411127  96.110284
2018 01 20 0000  292.640473  2.411151  96.076727
2018 01 21 0000  292.640142  2.411176  96.043170
2018 01 22 0000  292.639810  2.411200  96.009613
2018 01 23 0000  292.639478  2.411224  95.976056
2018 01 24 0000  292.639146  2.411249  95.942499
2018 01 25 0000  292.638814  2.411273  95.908942
2018 01 26 0000  292.638481  2.411298  95.875385
2018 01 27 0000  292.638148  2.411322  95.841828
2018 01 28 0000  292.637815  2.411347  95.808271
2018 01 29 0000  292.637482  2.411371  95.774714
2018 01 30 0000  292.637149  2.411396  95.741157
2018 01 31 0000  292.636815  2.411420  95.707600
2018 02 01 0000  292.636481  2.411445  95.674043
2018 02 02 0000  292.636147  2.411469  95.640485
2018 02 03 0000  292.635812  2.411494  95.606928
2018 02 04 0000  292.635478  2.411518  95.573371
2018 02 05 0000  292.635143  2.411543  95.539813
2018 02 06 0000  292.634808  2.411568  95.506256
2018 02 07 0000  292.634472  2.411592  95.472699
2018 02 08 0000  292.634137  2.411617  95.439141
2018 02 09 0000  292.633801  2.411642  95.405584
2018 02 10 0000  292.633465  2.411666  95.372026
2018 02 11 0000  292.633129  2.411691  95.338469
2018 02 12 0000  292.632792  2.411716  95.304911
2018 02 13 0000  292.632455  2.411740  95.271354
2018 02 14 0000  292.632119  2.411765  95.237796
2018 02 15 0000  292.631781  2.411790  95.204238
2018 02 16 0000  292.631444  2.411815  95.170681
2018 02 17 0000  292.631106  2.411840  95.137123
2018 02 18 0000  292.630768  2.411864  95.103565
2018 02 19 0000  292.630430  2.411889  95.070007
2018 02 20 0000  292.630092  2.411914  95.036449
2018 02 21 0000  292.629753  2.411939  95.002892
2018 02 22 0000  292.629414  2.411964  94.969334
2018 02 23 0000  292.629075  2.411989  94.935776
2018 02 24 0000  292.628736  2.412014  94.902218
2018 02 25 0000  292.628397  2.412039  94.868660
2018 02 26 0000  292.628057  2.412064  94.835102
2018 02 27 0000  292.627717  2.412089  94.801544
2018 02 28 0000  292.627377  2.412114  94.767986
2018 03 01 0000  292.627036  2.412139  94.734427
2018 03 02 0000  292.626695  2.412164  94.700869
2018 03 03 0000  292.626354  2.412189  94.667311
2018 03 04 0000  292.626013  2.412214  94.633753
2018 03 05 0000  292.625672  2.412239  94.600195
2018 03 06 0000  292.625330  2.412264  94.566636
2018 03 07 0000  292.624988  2.412289  94.533078
2018 03 08 0000  292.624646  2.412315  94.499519
2018 03 09 0000  292.624304  2.412340  94.465961
2018 03 10 0000  292.623961  2.412365  94.432403
2018 03 11 0000  292.623618  2.412390  94.398844
2018 03 12 0000  292.623275  2.412415  94.365286
2018 03 13 0000  292.622932  2.412441  94.331727
2018 03 14 0000  292.622588  2.412466  94.298169
2018 03 15 0000  292.622245  2.412491  94.264610
2018 03 16 0000  292.621901  2.412516  94.231051
2018 03 17 0000  292.621556  2.412542  94.197493
2018 03 18 0000  292.621212  2.412567  94.163934
2018 03 19 0000  292.620867  2.412592  94.130375
2018 03 20 0000  292.620522  2.412618  94.096816
2018 03 21 0000  292.620177  2.412643  94.063258
2018 03 22 0000  292.619831  2.412669  94.029699
2018 03 23 0000  292.619486  2.412694  93.996140
2018 03 24 0000  292.619140  2.412719  93.962581
2018 03 25 0000  292.618793  2.412745  93.929022
2018 03 26 0000  292.618447  2.412770  93.895463
2018 03 27 0000  292.618100  2.412796  93.861904
2018 03 28 0000  292.617753  2.412821  93.828345
2018 03 29 0000  292.617406  2.412847  93.794786
2018 03 30 0000  292.617059  2.412872  93.761227
2018 03 31 0000  292.616711  2.412898  93.727668
2018 04 01 0000  292.616363  2.412924  93.694109
2018 04 02 0000  292.616015  2.412949  93.660549
2018 04 03 0000  292.615667  2.412975  93.626990
2018 04 04 0000  292.615318  2.413000  93.593431
2018 04 05 0000  292.614969  2.413026  93.559872
2018 04 06 0000  292.614620  2.413052  93.526312
2018 04 07 0000  292.614271  2.413078  93.492753
2018 04 08 0000  292.613921  2.413103  93.459193
2018 04 09 0000  292.613571  2.413129  93.425634
2018 04 10 0000  292.613221  2.413155  93.392075
2018 04 11 0000  292.612871  2.413180  93.358515
2018 04 12 0000  292.612520  2.413206  93.324955
2018 04 13 0000  292.612169  2.413232  93.291396
2018 04 14 0000  292.611818  2.413258  93.257836
2018 04 15 0000  292.611467  2.413284  93.224277
2018 04 16 0000  292.611115  2.413310  93.190717
2018 04 17 0000  292.610763  2.413335  93.157157
2018 04 18 0000  292.610411  2.413361  93.123597
2018 04 19 0000  292.610059  2.413387  93.090038
2018 04 20 0000  292.609706  2.413413  93.056478
2018 04 21 0000  292.609354  2.413439  93.022918
2018 04 22 0000  292.609000  2.413465  92.989358
2018 04 23 0000  292.608647  2.413491  92.955798
2018 04 24 0000  292.608294  2.413517  92.922238
2018 04 25 0000  292.607940  2.413543  92.888678
2018 04 26 0000  292.607586  2.413569  92.855118
2018 04 27 0000  292.607231  2.413595  92.821558
2018 04 28 0000  292.606877  2.413621  92.787998
2018 04 29 0000  292.606522  2.413647  92.754438
2018 04 30 0000  292.606167  2.413674  92.720878
2018 05 01 0000  292.605812  2.413700  92.687318
2018 05 02 0000  292.605456  2.413726  92.653757
2018 05 03 0000  292.605100  2.413752  92.620197
2018 05 04 0000  292.604744  2.413778  92.586637
2018 05 05 0000  292.604388  2.413804  92.553076
2018 05 06 0000  292.604031  2.413831  92.519516
2018 05 07 0000  292.603674  2.413857  92.485956
2018 05 08 0000  292.603317  2.413883  92.452395
2018 05 09 0000  292.602960  2.413910  92.418835
2018 05 10 0000  292.602602  2.413936  92.385274
2018 05 11 0000  292.602244  2.413962  92.351714
2018 05 12 0000  292.601886  2.413989  92.318153
2018 05 13 0000  292.601528  2.414015  92.284592
2018 05 14 0000  292.601169  2.414041  92.251032
2018 05 15 0000  292.600810  2.414068  92.217471
2018 05 16 0000  292.600451  2.414094  92.183910
2018 05 17 0000  292.600092  2.414121  92.150350
2018 05 18 0000  292.599732  2.414147  92.116789
2018 05 19 0000  292.599372  2.414174  92.083228
2018 05 20 0000  292.599012  2.414200  92.049667
2018 05 21 0000  292.598652  2.414227  92.016106
2018 05 22 0000  292.598291  2.414253  91.982545
2018 05 23 0000  292.597930  2.414280  91.948984
2018 05 24 0000  292.597569  2.414306  91.915423
2018 05 25 0000  292.597208  2.414333  91.881862
2018 05 26 0000  292.596846  2.414359  91.848301
2018 05 27 0000  292.596484  2.414386  91.814740
2018 05 28 0000  292.596122  2.414413  91.781179
2018 05 29 0000  292.595759  2.414439  91.747618
2018 05 30 0000  292.595397  2.414466  91.714056
2018 05 31 0000  292.595034  2.414493  91.680495
2018 06 01 0000  292.594670  2.414520  91.646934
2018 06 02 0000  292.594307  2.414546  91.613372
2018 06 03 0000  292.593943  2.414573  91.579811
2018 06 04 0000  292.593579  2.414600  91.546250
2018 06 05 0000  292.593215  2.414627  91.512688
2018 06 06 0000  292.592850  2.414654  91.479127
2018 06 07 0000  292.592485  2.414680  91.445565
2018 06 08 0000  292.592120  2.414707  91.412004
2018 06 09 0000  292.591755  2.414734  91.378442
2018 06 10 0000  292.591389  2.414761  91.344880
2018 06 11 0000  292.591024  2.414788  91.311319
2018 06 12 0000  292.590658  2.414815  91.277757
2018 06 13 0000  292.590291  2.414842  91.244195
2018 06 14 0000  292.589924  2.414869  91.210633
2018 06 15 0000  292.589558  2.414896  91.177072
2018 06 16 0000  292.589190  2.414923  91.143510
2018 06 17 0000  292.588823  2.414950  91.109948
2018 06 18 0000  292.588455  2.414977  91.076386
2018 06 19 0000  292.588087  2.415004  91.042824
2018 06 20 0000  292.587719  2.415031  91.009262
2018 06 21 0000  292.587351  2.415058  90.975700
2018 06 22 0000  292.586982  2.415086  90.942138
2018 06 23 0000  292.586613  2.415113  90.908576
2018 06 24 0000  292.586243  2.415140  90.875014
