# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2024 07 04 0000  288.160684  2.735160  16.773395
2024 07 05 0000  288.149741  2.735931  16.739546
2024 07 06 0000  288.138754  2.736705  16.705697
2024 07 07 0000  288.127723  2.737482  16.671847
2024 07 08 0000  288.116646  2.738262  16.637996
2024 07 09 0000  288.105524  2.739046  16.604146
2024 07 10 0000  288.094357  2.739832  16.570294
2024 07 11 0000  288.083144  2.740621  16.536443
2024 07 12 0000  288.071886  2.741414  16.502590
2024 07 13 0000  288.060580  2.742210  16.468738
2024 07 14 0000  288.049229  2.743009  16.434885
2024 07 15 0000  288.037830  2.743811  16.401031
2024 07 16 0000  288.026384  2.744616  16.367177
2024 07 17 0000  288.014891  2.745424  16.333323
2024 07 18 0000  288.003350  2.746236  16.299468
2024 07 19 0000  287.991761  2.747051  16.265613
2024 07 20 0000  287.980124  2.747870  16.231757
2024 07 21 0000  287.968438  2.748691  16.197901
2024 07 22 0000  287.956702  2.749516  16.164044
2024 07 23 0000  287.944918  2.750344  16.130187
2024 07 24 0000  287.933084  2.751176  16.096330
2024 07 25 0000  287.921200  2.752011  16.062472
2024 07 26 0000  287.909266  2.752850  16.028613
2024 07 27 0000  287.897282  2.753691  15.994754
2024 07 28 0000  287.885246  2.754537  15.960895
2024 07 29 0000  287.873160  2.755386  15.927035
2024 07 30 0000  287.861021  2.756238  15.893175
2024 07 31 0000  287.848831  2.757094  15.859314
2024 08 01 0000  287.836589  2.757953  15.825453
2024 08 02 0000  287.824294  2.758816  15.791591
2024 08 03 0000  287.811947  2.759683  15.757729
2024 08 04 0000  287.799546  2.760553  15.723867
2024 08 05 0000  287.787092  2.761426  15.690004
2024 08 06 0000  287.774583  2.762304  15.656140
2024 08 07 0000  287.762021  2.763185  15.622276
2024 08 08 0000  287.749404  2.764069  15.588412
2024 08 09 0000  287.736732  2.764958  15.554547
2024 08 10 0000  287.724005  2.765850  15.520682
2024 08 11 0000  287.711222  2.766746  15.486816
2024 08 12 0000  287.698382  2.767646  15.452950
2024 08 13 0000  287.685487  2.768549  15.419083
2024 08 14 0000  287.672535  2.769457  15.385216
2024 08 15 0000  287.659525  2.770368  15.351349
2024 08 16 0000  287.646458  2.771283  15.317481
2024 08 17 0000  287.633333  2.772202  15.283612
2024 08 18 0000  287.620150  2.773125  15.249743
2024 08 19 0000  287.606908  2.774052  15.215874
2024 08 20 0000  287.593607  2.774983  15.182004
2024 08 21 0000  287.580246  2.775918  15.148134
2024 08 22 0000  287.566826  2.776857  15.114263
2024 08 23 0000  287.553345  2.777800  15.080391
2024 08 24 0000  287.539803  2.778747  15.046520
2024 08 25 0000  287.526201  2.779699  15.012648
2024 08 26 0000  287.512537  2.780654  14.978775
2024 08 27 0000  287.498810  2.781614  14.944902
2024 08 28 0000  287.485022  2.782577  14.911028
2024 08 29 0000  287.471171  2.783545  14.877154
2024 08 30 0000  287.457256  2.784518  14.843280
2024 08 31 0000  287.443278  2.785494  14.809405
2024 09 01 0000  287.429235  2.786475  14.775529
2024 09 02 0000  287.415128  2.787460  14.741653
2024 09 03 0000  287.400956  2.788450  14.707777
2024 09 04 0000  287.386719  2.789444  14.673900
2024 09 05 0000  287.372416  2.790442  14.640023
2024 09 06 0000  287.358046  2.791445  14.606145
2024 09 07 0000  287.343609  2.792453  14.572267
2024 09 08 0000  287.329105  2.793464  14.538388
2024 09 09 0000  287.314534  2.794481  14.504509
2024 09 10 0000  287.299894  2.795502  14.470630
2024 09 11 0000  287.285185  2.796527  14.436750
2024 09 12 0000  287.270407  2.797558  14.402869
2024 09 13 0000  287.255560  2.798592  14.368988
2024 09 14 0000  287.240642  2.799632  14.335107
2024 09 15 0000  287.225653  2.800676  14.301225
2024 09 16 0000  287.210594  2.801726  14.267342
2024 09 17 0000  287.195462  2.802779  14.233459
2024 09 18 0000  287.180259  2.803838  14.199576
2024 09 19 0000  287.164982  2.804902  14.165692
2024 09 20 0000  287.149632  2.805970  14.131808
2024 09 21 0000  287.134209  2.807044  14.097923
2024 09 22 0000  287.118711  2.808122  14.064038
2024 09 23 0000  287.103138  2.809206  14.030153
2024 09 24 0000  287.087490  2.810294  13.996267
2024 09 25 0000  287.071766  2.811387  13.962380
2024 09 26 0000  287.055965  2.812486  13.928493
2024 09 27 0000  287.040087  2.813590  13.894606
2024 09 28 0000  287.024131  2.814699  13.860718
2024 09 29 0000  287.008098  2.815813  13.826829
2024 09 30 0000  286.991985  2.816932  13.792941
2024 10 01 0000  286.975793  2.818057  13.759051
2024 10 02 0000  286.959521  2.819187  13.725161
2024 10 03 0000  286.943168  2.820323  13.691271
2024 10 04 0000  286.926735  2.821463  13.657381
2024 10 05 0000  286.910219  2.822610  13.623490
2024 10 06 0000  286.893621  2.823761  13.589598
2024 10 07 0000  286.876940  2.824919  13.555706
2024 10 08 0000  286.860175  2.826081  13.521813
2024 10 09 0000  286.843326  2.827250  13.487920
2024 10 10 0000  286.826393  2.828424  13.454027
2024 10 11 0000  286.809373  2.829604  13.420133
2024 10 12 0000  286.792267  2.830789  13.386239
2024 10 13 0000  286.775075  2.831980  13.352344
2024 10 14 0000  286.757795  2.833177  13.318449
2024 10 15 0000  286.740426  2.834380  13.284553
2024 10 16 0000  286.722969  2.835589  13.250657
2024 10 17 0000  286.705422  2.836804  13.216761
2024 10 18 0000  286.687785  2.838024  13.182864
2024 10 19 0000  286.670057  2.839251  13.148966
2024 10 20 0000  286.652237  2.840484  13.115068
2024 10 21 0000  286.634325  2.841723  13.081170
2024 10 22 0000  286.616320  2.842968  13.047271
2024 10 23 0000  286.598221  2.844219  13.013372
2024 10 24 0000  286.580027  2.845476  12.979472
2024 10 25 0000  286.561738  2.846740  12.945572
2024 10 26 0000  286.543353  2.848010  12.911672
2024 10 27 0000  286.524871  2.849287  12.877771
2024 10 28 0000  286.506292  2.850570  12.843869
2024 10 29 0000  286.487614  2.851859  12.809968
2024 10 30 0000  286.468837  2.853155  12.776065
2024 10 31 0000  286.449960  2.854458  12.742163
2024 11 01 0000  286.430982  2.855767  12.708259
2024 11 02 0000  286.411903  2.857083  12.674356
2024 11 03 0000  286.392721  2.858406  12.640452
2024 11 04 0000  286.373436  2.859735  12.606547
2024 11 05 0000  286.354047  2.861072  12.572643
2024 11 06 0000  286.334553  2.862415  12.538737
2024 11 07 0000  286.314953  2.863765  12.504832
2024 11 08 0000  286.295247  2.865122  12.470926
2024 11 09 0000  286.275433  2.866486  12.437019
2024 11 10 0000  286.255511  2.867857  12.403112
2024 11 11 0000  286.235479  2.869236  12.369205
2024 11 12 0000  286.215337  2.870622  12.335297
2024 11 13 0000  286.195085  2.872015  12.301389
2024 11 14 0000  286.174720  2.873415  12.267480
2024 11 15 0000  286.154242  2.874823  12.233571
2024 11 16 0000  286.133650  2.876238  12.199662
2024 11 17 0000  286.112944  2.877661  12.165752
2024 11 18 0000  286.092122  2.879091  12.131842
2024 11 19 0000  286.071183  2.880529  12.097931
2024 11 20 0000  286.050126  2.881974  12.064020
2024 11 21 0000  286.028950  2.883428  12.030109
2024 11 22 0000  286.007655  2.884889  11.996197
2024 11 23 0000  285.986239  2.886358  11.962285
2024 11 24 0000  285.964701  2.887835  11.928372
2024 11 25 0000  285.943040  2.889320  11.894459
2024 11 26 0000  285.921255  2.890813  11.860546
2024 11 27 0000  285.899345  2.892314  11.826632
2024 11 28 0000  285.877309  2.893824  11.792718
2024 11 29 0000  285.855146  2.895342  11.758804
2024 11 30 0000  285.832855  2.896868  11.724889
2024 12 01 0000  285.810434  2.898402  11.690974
2024 12 02 0000  285.787883  2.899945  11.657058
2024 12 03 0000  285.765200  2.901497  11.623142
2024 12 04 0000  285.742384  2.903057  11.589226
2024 12 05 0000  285.719434  2.904626  11.555309
2024 12 06 0000  285.696349  2.906203  11.521392
2024 12 07 0000  285.673128  2.907790  11.487475
2024 12 08 0000  285.649769  2.909385  11.453557
2024 12 09 0000  285.626271  2.910989  11.419639
2024 12 10 0000  285.602634  2.912603  11.385721
2024 12 11 0000  285.578854  2.914225  11.351802
2024 12 12 0000  285.554933  2.915857  11.317883
2024 12 13 0000  285.530867  2.917498  11.283964
2024 12 14 0000  285.506656  2.919149  11.250044
2024 12 15 0000  285.482299  2.920809  11.216124
2024 12 16 0000  285.457793  2.922478  11.182204
2024 12 17 0000  285.433139  2.924157  11.148284
2024 12 18 0000  285.408334  2.925846  11.114363
2024 12 19 0000  285.383377  2.927544  11.080441
2024 12 20 0000  285.358267  2.929253  11.046520
2024 12 21 0000  285.333002  2.930971  11.012598
2024 12 22 0000  285.307581  2.932700  10.978676
2024 12 23 0000  285.282002  2.934438  10.944754
2024 12 24 0000  285.256264  2.936187  10.910831
2024 12 25 0000  285.230365  2.937946  10.876908
2024 12 26 0000  285.204304  2.939716  10.842985
2024 12 27 0000  285.178080  2.941496  10.809062
2024 12 28 0000  285.151690  2.943286  10.775138
2024 12 29 0000  285.125133  2.945087  10.741214
2024 12 30 0000  285.098408  2.946899  10.707290
2024 12 31 0000  285.071514  2.948722  10.673366
2025 01 01 0000  285.044447  2.950556  10.639441
2025 01 02 0000  285.017207  2.952401  10.605516
2025 01 03 0000  284.989793  2.954257  10.571591
2025 01 04 0000  284.962202  2.956125  10.537666
2025 01 05 0000  284.934432  2.958003  10.503741
2025 01 06 0000  284.906482  2.959894  10.469815
2025 01 07 0000  284.878351  2.961796  10.435889
2025 01 08 0000  284.850036  2.963709  10.401963
2025 01 09 0000  284.821535  2.965634  10.368037
2025 01 10 0000  284.792848  2.967571  10.334111
2025 01 11 0000  284.763971  2.969521  10.300184
2025 01 12 0000  284.734903  2.971482  10.266257
2025 01 13 0000  284.705642  2.973456  10.232331
2025 01 14 0000  284.676187  2.975441  10.198404
2025 01 15 0000  284.646535  2.977440  10.164477
2025 01 16 0000  284.616684  2.979451  10.130549
2025 01 17 0000  284.586632  2.981474  10.096622
2025 01 18 0000  284.556378  2.983511  10.062695
2025 01 19 0000  284.525919  2.985560  10.028767
2025 01 20 0000  284.495252  2.987623  9.994839
2025 01 21 0000  284.464377  2.989699  9.960912
2025 01 22 0000  284.433291  2.991787  9.926984
2025 01 23 0000  284.401991  2.993890  9.893056
2025 01 24 0000  284.370476  2.996006  9.859128
2025 01 25 0000  284.338743  2.998136  9.825200
2025 01 26 0000  284.306790  3.000279  9.791272
2025 01 27 0000  284.274615  3.002437  9.757344
2025 01 28 0000  284.242215  3.004608  9.723416
2025 01 29 0000  284.209588  3.006794  9.689488
2025 01 30 0000  284.176731  3.008994  9.655561
2025 01 31 0000  284.143643  3.011209  9.621633
2025 02 01 0000  284.110320  3.013438  9.587705
2025 02 02 0000  284.076760  3.015682  9.553777
2025 02 03 0000  284.042961  3.017942  9.519849
2025 02 04 0000  284.008921  3.020216  9.485921
2025 02 05 0000  283.974635  3.022505  9.451994
2025 02 06 0000  283.940103  3.024810  9.418066
2025 02 07 0000  283.905320  3.027131  9.384139
2025 02 08 0000  283.870285  3.029467  9.350212
2025 02 09 0000  283.834995  3.031819  9.316284
2025 02 10 0000  283.799447  3.034187  9.282357
2025 02 11 0000  283.763637  3.036571  9.248431
2025 02 12 0000  283.727564  3.038972  9.214504
2025 02 13 0000  283.691224  3.041389  9.180577
2025 02 14 0000  283.654614  3.043823  9.146651
2025 02 15 0000  283.617732  3.046273  9.112725
2025 02 16 0000  283.580573  3.048741  9.078799
2025 02 17 0000  283.543136  3.051226  9.044874
2025 02 18 0000  283.505416  3.053729  9.010949
2025 02 19 0000  283.467412  3.056248  8.977024
2025 02 20 0000  283.429118  3.058786  8.943099
2025 02 21 0000  283.390533  3.061342  8.909175
2025 02 22 0000  283.351653  3.063916  8.875251
2025 02 23 0000  283.312474  3.066508  8.841327
2025 02 24 0000  283.272994  3.069118  8.807404
2025 02 25 0000  283.233207  3.071748  8.773481
2025 02 26 0000  283.193112  3.074396  8.739559
2025 02 27 0000  283.152704  3.077063  8.705637
2025 02 28 0000  283.111979  3.079750  8.671715
2025 03 01 0000  283.070935  3.082456  8.637794
2025 03 02 0000  283.029567  3.085182  8.603874
2025 03 03 0000  282.987871  3.087928  8.569954
2025 03 04 0000  282.945843  3.090694  8.536034
2025 03 05 0000  282.903480  3.093481  8.502115
2025 03 06 0000  282.860777  3.096288  8.468197
2025 03 07 0000  282.817730  3.099116  8.434279
2025 03 08 0000  282.774336  3.101965  8.400362
2025 03 09 0000  282.730589  3.104835  8.366446
2025 03 10 0000  282.686487  3.107727  8.332530
2025 03 11 0000  282.642023  3.110641  8.298615
2025 03 12 0000  282.597194  3.113576  8.264701
2025 03 13 0000  282.551996  3.116534  8.230788
2025 03 14 0000  282.506423  3.119515  8.196875
2025 03 15 0000  282.460471  3.122518  8.162963
2025 03 16 0000  282.414136  3.125544  8.129052
2025 03 17 0000  282.367412  3.128594  8.095142
2025 03 18 0000  282.320295  3.131667  8.061233
2025 03 19 0000  282.272779  3.134764  8.027325
2025 03 20 0000  282.224860  3.137885  7.993417
2025 03 21 0000  282.176533  3.141030  7.959511
2025 03 22 0000  282.127791  3.144200  7.925606
2025 03 23 0000  282.078631  3.147395  7.891702
2025 03 24 0000  282.029046  3.150615  7.857799
2025 03 25 0000  281.979031  3.153861  7.823897
2025 03 26 0000  281.928580  3.157132  7.789996
2025 03 27 0000  281.877688  3.160430  7.756097
2025 03 28 0000  281.826348  3.163754  7.722198
2025 03 29 0000  281.774556  3.167105  7.688301
2025 03 30 0000  281.722305  3.170483  7.654406
2025 03 31 0000  281.669588  3.173888  7.620512
2025 04 01 0000  281.616400  3.177321  7.586619
2025 04 02 0000  281.562734  3.180782  7.552727
2025 04 03 0000  281.508584  3.184271  7.518838
2025 04 04 0000  281.453944  3.187789  7.484949
2025 04 05 0000  281.398806  3.191337  7.451062
2025 04 06 0000  281.343163  3.194913  7.417177
2025 04 07 0000  281.287010  3.198519  7.383294
2025 04 08 0000  281.230338  3.202156  7.349412
2025 04 09 0000  281.173141  3.205823  7.315532
2025 04 10 0000  281.115412  3.209521  7.281654
2025 04 11 0000  281.057142  3.213250  7.247778
2025 04 12 0000  280.998324  3.217011  7.213904
2025 04 13 0000  280.938951  3.220804  7.180031
2025 04 14 0000  280.879015  3.224629  7.146161
2025 04 15 0000  280.818508  3.228487  7.112293
2025 04 16 0000  280.757420  3.232379  7.078427
2025 04 17 0000  280.695746  3.236304  7.044563
2025 04 18 0000  280.633474  3.240263  7.010702
2025 04 19 0000  280.570598  3.244257  6.976842
2025 04 20 0000  280.507108  3.248286  6.942986
2025 04 21 0000  280.442995  3.252350  6.909131
2025 04 22 0000  280.378251  3.256451  6.875280
2025 04 23 0000  280.312865  3.260587  6.841430
2025 04 24 0000  280.246828  3.264760  6.807584
2025 04 25 0000  280.180131  3.268971  6.773740
2025 04 26 0000  280.112763  3.273220  6.739899
2025 04 27 0000  280.044715  3.277506  6.706061
2025 04 28 0000  279.975976  3.281832  6.672226
2025 04 29 0000  279.906536  3.286197  6.638394
2025 04 30 0000  279.836384  3.290602  6.604565
2025 05 01 0000  279.765508  3.295047  6.570740
2025 05 02 0000  279.693899  3.299533  6.536917
2025 05 03 0000  279.621544  3.304060  6.503098
2025 05 04 0000  279.548432  3.308630  6.469283
2025 05 05 0000  279.474551  3.313241  6.435471
2025 05 06 0000  279.399888  3.317897  6.401662
2025 05 07 0000  279.324433  3.322595  6.367858
2025 05 08 0000  279.248171  3.327338  6.334057
2025 05 09 0000  279.171090  3.332126  6.300261
2025 05 10 0000  279.093176  3.336960  6.266468
2025 05 11 0000  279.014418  3.341840  6.232679
2025 05 12 0000  278.934799  3.346766  6.198895
2025 05 13 0000  278.854308  3.351740  6.165115
2025 05 14 0000  278.772928  3.356762  6.131340
2025 05 15 0000  278.690647  3.361833  6.097569
2025 05 16 0000  278.607447  3.366953  6.063804
2025 05 17 0000  278.523316  3.372123  6.030043
2025 05 18 0000  278.438236  3.377345  5.996286
2025 05 19 0000  278.352191  3.382617  5.962536
2025 05 20 0000  278.265166  3.387942  5.928790
2025 05 21 0000  278.177144  3.393320  5.895050
2025 05 22 0000  278.088108  3.398752  5.861315
2025 05 23 0000  277.998039  3.404239  5.827586
2025 05 24 0000  277.906921  3.409780  5.793863
2025 05 25 0000  277.814735  3.415378  5.760146
2025 05 26 0000  277.721462  3.421033  5.726435
2025 05 27 0000  277.627084  3.426745  5.692730
2025 05 28 0000  277.531580  3.432517  5.659032
2025 05 29 0000  277.434931  3.438347  5.625340
2025 05 30 0000  277.337116  3.444238  5.591655
2025 05 31 0000  277.238114  3.450190  5.557978
2025 06 01 0000  277.137904  3.456204  5.524307
2025 06 02 0000  277.036463  3.462282  5.490644
2025 06 03 0000  276.933770  3.468423  5.456988
2025 06 04 0000  276.829801  3.474629  5.423341
2025 06 05 0000  276.724532  3.480901  5.389701
2025 06 06 0000  276.617940  3.487239  5.356069
2025 06 07 0000  276.509999  3.493646  5.322446
2025 06 08 0000  276.400685  3.500121  5.288832
2025 06 09 0000  276.289970  3.506666  5.255226
2025 06 10 0000  276.177829  3.513283  5.221630
2025 06 11 0000  276.064234  3.519971  5.188042
2025 06 12 0000  275.949157  3.526732  5.154465
2025 06 13 0000  275.832569  3.533567  5.120898
2025 06 14 0000  275.714442  3.540478  5.087340
2025 06 15 0000  275.594743  3.547465  5.053793
2025 06 16 0000  275.473444  3.554530  5.020257
2025 06 17 0000  275.350511  3.561673  4.986732
2025 06 18 0000  275.225912  3.568897  4.953218
2025 06 19 0000  275.099613  3.576202  4.919716
2025 06 20 0000  274.971581  3.583589  4.886226
2025 06 21 0000  274.841780  3.591060  4.852748
2025 06 22 0000  274.710174  3.598616  4.819282
2025 06 23 0000  274.576725  3.606258  4.785830
2025 06 24 0000  274.441395  3.613988  4.752391
2025 06 25 0000  274.304145  3.621807  4.718966
2025 06 26 0000  274.164935  3.629716  4.685555
2025 06 27 0000  274.023723  3.637717  4.652158
2025 06 28 0000  273.880466  3.645811  4.618777
2025 06 29 0000  273.735122  3.654000  4.585411
2025 06 30 0000  273.587644  3.662284  4.552060
2025 07 01 0000  273.437987  3.670667  4.518726
2025 07 02 0000  273.286104  3.679148  4.485408
